index,Unnamed: 0,id,carpark_id,max_carpark_full,current_carpark_full_total,calculated
11080,11080,2023-03-20T00:00:00-71,71,469,13,2023-03-20 00:00:00
11086,11086,2023-09-08T23:00:00-71,71,469,10,2023-09-08 23:00:00
11092,11092,2023-05-15T12:00:00-71,71,469,207,2023-05-15 12:00:00
11093,11093,2023-06-10T05:00:00-71,71,469,0,2023-06-10 05:00:00
11098,11098,2023-09-29T08:00:00-61,61,313,136,2023-09-29 08:00:00
11102,11102,2023-08-04T08:00:00-61,61,313,70,2023-08-04 08:00:00
11110,11110,2023-05-21T02:00:00-61,61,313,1,2023-05-21 02:00:00
11119,11119,2023-07-24T11:00:00-51,51,83,40,2023-07-24 11:00:00
11121,11121,2023-03-10T18:00:00-61,61,313,14,2023-03-10 18:00:00
11124,11124,2023-06-16T19:00:00-71,71,469,12,2023-06-16 19:00:00
11129,11129,2023-08-04T23:00:00-71,71,469,12,2023-08-04 23:00:00
11140,11140,2023-04-09T13:00:00-61,61,313,5,2023-04-09 13:00:00
11151,11151,2023-08-19T16:00:00-51,51,83,5,2023-08-19 16:00:00
11155,11155,2023-09-02T23:00:00-71,71,469,6,2023-09-02 23:00:00
11159,11159,2023-04-14T03:00:00-51,51,87,0,2023-04-14 03:00:00
11166,11166,2023-02-16T14:00:00-51,51,87,44,2023-02-16 14:00:00
11169,11169,2023-07-15T17:00:00-71,71,469,18,2023-07-15 17:00:00
11186,11186,2023-07-13T17:00:00-61,61,313,37,2023-07-13 17:00:00
11187,11187,2023-07-03T10:00:00-61,61,313,176,2023-07-03 10:00:00
11189,11189,2023-08-10T15:00:00-71,71,469,44,2023-08-10 15:00:00
11190,11190,2023-04-17T05:00:00-71,71,469,76,2023-04-17 05:00:00
11191,11191,2023-05-30T05:00:00-71,71,469,54,2023-05-30 05:00:00
11197,11197,2023-09-03T18:00:00-61,61,313,13,2023-09-03 18:00:00
11205,11205,2023-09-01T02:00:00-71,71,469,11,2023-09-01 02:00:00
11207,11207,2023-07-04T23:00:00-51,51,83,1,2023-07-04 23:00:00
11213,11213,2023-09-23T16:00:00-71,71,469,30,2023-09-23 16:00:00
11230,11230,2023-05-28T14:00:00-71,71,469,8,2023-05-28 14:00:00
11237,11237,2023-07-29T17:00:00-61,61,313,6,2023-07-29 17:00:00
11250,11250,2023-02-12T09:00:00-61,61,313,1,2023-02-12 09:00:00
11255,11255,2023-08-18T17:00:00-61,61,313,61,2023-08-18 17:00:00
11257,11257,2023-08-29T10:00:00-71,71,469,159,2023-08-29 10:00:00
11270,11270,2023-10-10T09:00:00-51,51,83,80,2023-10-10 09:00:00
11292,11292,2023-05-30T18:00:00-51,51,83,82,2023-05-30 18:00:00
11293,11293,2023-06-22T08:00:00-61,61,313,241,2023-06-22 08:00:00
11297,11297,2023-07-02T12:00:00-61,61,313,2,2023-07-02 12:00:00
11305,11305,2023-03-15T18:00:00-71,71,469,100,2023-03-15 18:00:00
11320,11320,2023-07-28T19:00:00-71,71,469,1,2023-07-28 19:00:00
11326,11326,2023-09-28T03:00:00-61,61,313,13,2023-09-28 03:00:00
11334,11334,2023-09-26T21:00:00-61,61,313,6,2023-09-26 21:00:00
11338,11338,2023-02-02T15:00:00-71,71,408,130,2023-02-02 15:00:00
11346,11346,2023-04-01T07:00:00-61,61,313,15,2023-04-01 07:00:00
11351,11351,2023-06-09T10:00:00-51,51,83,23,2023-06-09 10:00:00
11353,11353,2023-10-07T04:00:00-71,71,469,4,2023-10-07 04:00:00
11361,11361,2023-07-11T23:00:00-51,51,83,0,2023-07-11 23:00:00
11367,11367,2023-04-05T12:00:00-61,61,313,131,2023-04-05 12:00:00
11377,11377,2023-09-08T00:00:00-61,61,313,4,2023-09-08 00:00:00
11382,11382,2023-06-13T16:00:00-51,51,83,5,2023-06-13 16:00:00
11389,11389,2023-04-13T13:00:00-71,71,469,204,2023-04-13 13:00:00
11398,11398,2023-08-28T21:00:00-51,51,83,0,2023-08-28 21:00:00
11404,11404,2023-02-15T17:00:00-71,71,408,20,2023-02-15 17:00:00
11408,11408,2023-02-28T07:00:00-71,71,469,271,2023-02-28 07:00:00
11421,11421,2023-05-15T18:00:00-61,61,313,29,2023-05-15 18:00:00
11424,11424,2023-05-06T14:00:00-51,51,87,4,2023-05-06 14:00:00
11425,11425,2023-03-13T11:00:00-51,51,87,68,2023-03-13 11:00:00
11444,11444,2023-07-19T02:00:00-71,71,469,13,2023-07-19 02:00:00
11452,11452,2023-07-11T19:00:00-61,61,313,29,2023-07-11 19:00:00
11453,11453,2023-02-28T16:00:00-61,61,313,43,2023-02-28 16:00:00
11467,11467,2023-02-13T04:00:00-71,71,408,2,2023-02-13 04:00:00
11490,11490,2023-07-06T19:00:00-61,61,313,42,2023-07-06 19:00:00
11495,11495,2023-10-08T07:00:00-61,61,313,0,2023-10-08 07:00:00
11503,11503,2023-05-28T03:00:00-61,61,313,10,2023-05-28 03:00:00
11517,11517,2023-06-13T23:00:00-61,61,313,0,2023-06-13 23:00:00
11537,11537,2023-10-07T12:00:00-71,71,469,49,2023-10-07 12:00:00
11545,11545,2023-02-01T21:00:00-71,71,408,0,2023-02-01 21:00:00
11546,11546,2023-06-01T10:00:00-61,61,313,84,2023-06-01 10:00:00
11548,11548,2023-08-14T22:00:00-71,71,469,117,2023-08-14 22:00:00
11550,11550,2023-06-26T14:00:00-61,61,313,95,2023-06-26 14:00:00
11552,11552,2023-09-20T13:00:00-71,71,469,203,2023-09-20 13:00:00
11560,11560,2023-09-12T18:00:00-71,71,469,42,2023-09-12 18:00:00
11561,11561,2023-04-02T16:00:00-71,71,469,13,2023-04-02 16:00:00
11566,11566,2023-03-07T20:00:00-61,61,313,16,2023-03-07 20:00:00
11573,11573,2023-06-15T08:00:00-51,51,83,78,2023-06-15 08:00:00
11574,11574,2023-09-27T01:00:00-51,51,83,0,2023-09-27 01:00:00
11585,11585,2023-05-01T03:00:00-51,51,87,3,2023-05-01 03:00:00
11593,11593,2023-07-03T23:00:00-71,71,469,18,2023-07-03 23:00:00
11594,11594,2023-06-29T18:00:00-71,71,469,10,2023-06-29 18:00:00
11596,11596,2023-10-03T07:00:00-51,51,83,0,2023-10-03 07:00:00
11610,11610,2023-03-01T18:00:00-71,71,469,42,2023-03-01 18:00:00
11613,11613,2023-02-26T18:00:00-61,61,313,21,2023-02-26 18:00:00
11616,11616,2023-04-16T08:00:00-61,61,313,12,2023-04-16 08:00:00
11618,11618,2023-05-11T04:00:00-61,61,313,25,2023-05-11 04:00:00
11628,11628,2023-09-21T00:00:00-61,61,313,8,2023-09-21 00:00:00
11633,11633,2023-05-31T15:00:00-71,71,469,49,2023-05-31 15:00:00
11640,11640,2023-06-29T17:00:00-61,61,313,35,2023-06-29 17:00:00
11641,11641,2023-09-07T17:00:00-51,51,83,9,2023-09-07 17:00:00
11662,11662,2023-06-30T05:00:00-51,51,83,8,2023-06-30 05:00:00
11666,11666,2023-03-05T20:00:00-51,51,87,1,2023-03-05 20:00:00
11672,11672,2023-04-17T00:00:00-71,71,469,3,2023-04-17 00:00:00
11687,11687,2023-04-11T06:00:00-71,71,469,143,2023-04-11 06:00:00
11689,11689,2023-09-18T02:00:00-61,61,313,10,2023-09-18 02:00:00
11690,11690,2023-08-28T11:00:00-61,61,313,40,2023-08-28 11:00:00
11705,11705,2023-08-20T16:00:00-51,51,83,2,2023-08-20 16:00:00
11706,11706,2023-02-17T10:00:00-61,61,313,102,2023-02-17 10:00:00
11709,11709,2023-09-08T12:00:00-71,71,469,99,2023-09-08 12:00:00
11710,11710,2023-08-08T11:00:00-71,71,469,240,2023-08-08 11:00:00
11716,11716,2023-05-11T20:00:00-51,51,87,4,2023-05-11 20:00:00
11724,11724,2023-05-20T01:00:00-51,51,87,2,2023-05-20 01:00:00
11728,11728,2023-07-23T18:00:00-51,51,83,1,2023-07-23 18:00:00
11733,11733,2023-03-15T17:00:00-71,71,469,61,2023-03-15 17:00:00
11736,11736,2023-08-21T19:00:00-61,61,313,73,2023-08-21 19:00:00
11737,11737,2023-04-21T06:00:00-61,61,313,95,2023-04-21 06:00:00
11738,11738,2023-07-16T18:00:00-51,51,83,3,2023-07-16 18:00:00
11743,11743,2023-04-07T18:00:00-61,61,313,0,2023-04-07 18:00:00
11748,11748,2023-05-28T12:00:00-51,51,87,0,2023-05-28 12:00:00
11754,11754,2023-05-20T01:00:00-71,71,469,25,2023-05-20 01:00:00
11757,11757,2023-02-10T14:00:00-51,51,87,49,2023-02-10 14:00:00
11760,11760,2023-02-07T18:00:00-61,61,313,37,2023-02-07 18:00:00
11763,11763,2023-04-28T00:00:00-71,71,469,11,2023-04-28 00:00:00
11767,11767,2023-09-09T04:00:00-61,61,313,9,2023-09-09 04:00:00
11771,11771,2023-04-02T02:00:00-71,71,469,10,2023-04-02 02:00:00
11772,11772,2023-07-16T13:00:00-51,51,83,1,2023-07-16 13:00:00
11777,11777,2023-06-02T09:00:00-51,51,83,56,2023-06-02 09:00:00
11779,11779,2023-09-05T16:00:00-51,51,83,14,2023-09-05 16:00:00
11782,11782,2023-08-01T00:00:00-51,51,83,0,2023-08-01 00:00:00
11786,11786,2023-08-24T20:00:00-61,61,313,19,2023-08-24 20:00:00
11790,11790,2023-09-17T18:00:00-61,61,313,10,2023-09-17 18:00:00
11798,11798,2023-08-29T04:00:00-61,61,313,15,2023-08-29 04:00:00
11804,11804,2023-05-31T07:00:00-61,61,313,63,2023-05-31 07:00:00
11814,11814,2023-04-13T06:00:00-61,61,313,42,2023-04-13 06:00:00
11816,11816,2023-10-01T12:00:00-51,51,83,5,2023-10-01 12:00:00
11818,11818,2023-04-05T07:00:00-51,51,87,86,2023-04-05 07:00:00
11825,11825,2023-03-12T03:00:00-61,61,313,5,2023-03-12 03:00:00
11826,11826,2023-07-25T07:00:00-71,71,469,297,2023-07-25 07:00:00
11828,11828,2023-10-11T00:00:00-51,51,83,1,2023-10-11 00:00:00
11831,11831,2023-04-25T22:00:00-51,51,87,0,2023-04-25 22:00:00
11835,11835,2023-02-06T01:00:00-61,61,313,11,2023-02-06 01:00:00
11845,11845,2023-04-20T18:00:00-61,61,313,26,2023-04-20 18:00:00
11846,11846,2023-05-22T11:00:00-71,71,469,191,2023-05-22 11:00:00
11850,11850,2023-05-29T09:00:00-71,71,469,10,2023-05-29 09:00:00
11858,11858,2023-10-05T12:00:00-71,71,469,275,2023-10-05 12:00:00
11861,11861,2023-06-13T15:00:00-71,71,469,198,2023-06-13 15:00:00
11865,11865,2023-08-30T22:00:00-61,61,313,20,2023-08-30 22:00:00
11866,11866,2023-03-08T04:00:00-61,61,313,15,2023-03-08 04:00:00
11867,11867,2023-05-31T11:00:00-61,61,313,193,2023-05-31 11:00:00
11873,11873,2023-10-04T00:00:00-51,51,83,1,2023-10-04 00:00:00
11885,11885,2023-06-02T04:00:00-51,51,83,0,2023-06-02 04:00:00
11894,11894,2023-03-04T11:00:00-61,61,313,41,2023-03-04 11:00:00
11897,11897,2023-07-29T22:00:00-61,61,313,0,2023-07-29 22:00:00
11900,11900,2023-07-24T03:00:00-51,51,83,1,2023-07-24 03:00:00
11903,11903,2023-07-17T03:00:00-61,61,313,23,2023-07-17 03:00:00
11929,11929,2023-09-09T07:00:00-61,61,313,50,2023-09-09 07:00:00
11939,11939,2023-09-02T02:00:00-61,61,313,11,2023-09-02 02:00:00
11940,11940,2023-03-10T13:00:00-51,51,87,38,2023-03-10 13:00:00
11946,11946,2023-10-01T10:00:00-51,51,83,5,2023-10-01 10:00:00
11949,11949,2023-07-20T11:00:00-71,71,469,288,2023-07-20 11:00:00
11952,11952,2023-04-26T05:00:00-61,61,313,31,2023-04-26 05:00:00
11953,11953,2023-06-16T01:00:00-51,51,83,4,2023-06-16 01:00:00
11954,11954,2023-06-18T06:00:00-71,71,469,4,2023-06-18 06:00:00
11955,11955,2023-02-25T10:00:00-61,61,313,70,2023-02-25 10:00:00
11959,11959,2023-02-13T08:00:00-71,71,408,248,2023-02-13 08:00:00
11960,11960,2023-03-09T04:00:00-61,61,313,13,2023-03-09 04:00:00
11966,11966,2023-02-09T19:00:00-71,71,408,0,2023-02-09 19:00:00
11972,11972,2023-06-23T19:00:00-51,51,83,30,2023-06-23 19:00:00
11975,11975,2023-08-10T21:00:00-71,71,469,16,2023-08-10 21:00:00
11994,11994,2023-03-30T11:00:00-61,61,313,231,2023-03-30 11:00:00
12005,12005,2023-08-17T07:00:00-51,51,83,54,2023-08-17 07:00:00
12009,12009,2023-07-03T19:00:00-61,61,313,41,2023-07-03 19:00:00
12010,12010,2023-07-13T04:00:00-61,61,313,22,2023-07-13 04:00:00
12012,12012,2023-08-14T09:00:00-71,71,469,207,2023-08-14 09:00:00
12018,12018,2023-03-04T03:00:00-51,51,87,0,2023-03-04 03:00:00
12025,12025,2023-04-07T21:00:00-61,61,313,0,2023-04-07 21:00:00
12031,12031,2023-09-25T02:00:00-61,61,313,3,2023-09-25 02:00:00
12034,12034,2023-08-05T00:00:00-51,51,83,0,2023-08-05 00:00:00
12035,12035,2023-10-03T09:00:00-71,71,469,12,2023-10-03 09:00:00
12036,12036,2023-05-11T18:00:00-51,51,87,11,2023-05-11 18:00:00
12039,12039,2023-02-15T06:00:00-61,61,313,26,2023-02-15 06:00:00
12047,12047,2023-07-02T03:00:00-61,61,313,2,2023-07-02 03:00:00
12050,12050,2023-09-14T02:00:00-51,51,83,7,2023-09-14 02:00:00
12052,12052,2023-02-24T10:00:00-71,71,469,91,2023-02-24 10:00:00
12053,12053,2023-05-23T20:00:00-61,61,313,2,2023-05-23 20:00:00
12055,12055,2023-07-22T07:00:00-61,61,313,70,2023-07-22 07:00:00
12060,12060,2023-08-13T11:00:00-61,61,313,1,2023-08-13 11:00:00
12068,12068,2023-06-17T06:00:00-51,51,83,8,2023-06-17 06:00:00
12069,12069,2023-04-12T23:00:00-51,51,87,0,2023-04-12 23:00:00
12071,12071,2023-08-06T13:00:00-71,71,469,16,2023-08-06 13:00:00
12075,12075,2023-04-28T11:00:00-51,51,87,77,2023-04-28 11:00:00
12090,12090,2023-07-03T00:00:00-51,51,83,1,2023-07-03 00:00:00
12092,12092,2023-08-31T16:00:00-71,71,469,33,2023-08-31 16:00:00
12093,12093,2023-03-01T22:00:00-71,71,469,14,2023-03-01 22:00:00
12095,12095,2023-02-02T16:00:00-51,51,87,21,2023-02-02 16:00:00
12099,12099,2023-04-19T00:00:00-71,71,469,12,2023-04-19 00:00:00
12100,12100,2023-02-15T16:00:00-71,71,408,70,2023-02-15 16:00:00
12119,12119,2023-05-14T18:00:00-51,51,87,3,2023-05-14 18:00:00
12129,12129,2023-06-19T03:00:00-61,61,313,14,2023-06-19 03:00:00
12140,12140,2023-06-22T14:00:00-51,51,83,36,2023-06-22 14:00:00
12147,12147,2023-06-21T18:00:00-61,61,313,16,2023-06-21 18:00:00
12151,12151,2023-07-03T07:00:00-61,61,313,124,2023-07-03 07:00:00
12156,12156,2023-04-08T16:00:00-71,71,469,86,2023-04-08 16:00:00
12161,12161,2023-05-12T00:00:00-51,51,87,4,2023-05-12 00:00:00
12162,12162,2023-07-05T17:00:00-51,51,83,2,2023-07-05 17:00:00
12163,12163,2023-02-10T09:00:00-71,71,408,149,2023-02-10 09:00:00
12165,12165,2023-03-07T07:00:00-61,61,313,56,2023-03-07 07:00:00
12167,12167,2023-06-04T12:00:00-61,61,313,89,2023-06-04 12:00:00
12173,12173,2023-05-11T06:00:00-71,71,469,222,2023-05-11 06:00:00
12175,12175,2023-02-13T13:00:00-61,61,313,127,2023-02-13 13:00:00
12177,12177,2023-03-09T13:00:00-71,71,469,233,2023-03-09 13:00:00
12182,12182,2023-09-15T01:00:00-71,71,469,24,2023-09-15 01:00:00
12183,12183,2023-04-26T02:00:00-61,61,313,26,2023-04-26 02:00:00
12184,12184,2023-05-17T20:00:00-61,61,313,0,2023-05-17 20:00:00
12185,12185,2023-08-09T12:00:00-71,71,469,118,2023-08-09 12:00:00
12193,12193,2023-04-12T04:00:00-51,51,87,0,2023-04-12 04:00:00
12199,12199,2023-02-16T21:00:00-51,51,87,1,2023-02-16 21:00:00
12210,12210,2023-05-01T16:00:00-71,71,469,18,2023-05-01 16:00:00
12212,12212,2023-05-01T23:00:00-71,71,469,16,2023-05-01 23:00:00
12219,12219,2023-05-10T01:00:00-61,61,313,10,2023-05-10 01:00:00
12221,12221,2023-08-28T19:00:00-71,71,469,19,2023-08-28 19:00:00
12224,12224,2023-07-25T09:00:00-71,71,469,301,2023-07-25 09:00:00
12228,12228,2023-03-02T23:00:00-61,61,313,17,2023-03-02 23:00:00
12232,12232,2023-07-03T04:00:00-71,71,469,7,2023-07-03 04:00:00
12235,12235,2023-08-17T04:00:00-71,71,469,5,2023-08-17 04:00:00
12238,12238,2023-09-09T22:00:00-51,51,83,4,2023-09-09 22:00:00
12248,12248,2023-07-22T19:00:00-71,71,469,16,2023-07-22 19:00:00
12249,12249,2023-02-09T00:00:00-61,61,313,18,2023-02-09 00:00:00
12279,12279,2023-07-25T10:00:00-61,61,313,105,2023-07-25 10:00:00
12283,12283,2023-06-13T05:00:00-71,71,469,88,2023-06-13 05:00:00
12298,12298,2023-07-26T09:00:00-51,51,83,60,2023-07-26 09:00:00
12300,12300,2023-02-23T19:00:00-71,71,469,24,2023-02-23 19:00:00
12307,12307,2023-06-24T12:00:00-71,71,469,64,2023-06-24 12:00:00
12321,12321,2023-06-11T17:00:00-71,71,469,2,2023-06-11 17:00:00
12323,12323,2023-02-16T06:00:00-61,61,313,31,2023-02-16 06:00:00
12342,12342,2023-04-19T12:00:00-61,61,313,116,2023-04-19 12:00:00
12343,12343,2023-05-04T08:00:00-51,51,87,74,2023-05-04 08:00:00
12351,12351,2023-10-01T09:00:00-61,61,313,0,2023-10-01 09:00:00
12355,12355,2023-05-16T16:00:00-71,71,469,38,2023-05-16 16:00:00
12360,12360,2023-09-29T05:00:00-51,51,83,8,2023-09-29 05:00:00
12362,12362,2023-08-13T02:00:00-51,51,83,0,2023-08-13 02:00:00
12380,12380,2023-06-22T18:00:00-71,71,469,25,2023-06-22 18:00:00
12382,12382,2023-03-08T09:00:00-51,51,87,86,2023-03-08 09:00:00
12383,12383,2023-06-08T09:00:00-71,71,469,3,2023-06-08 09:00:00
12386,12386,2023-05-24T15:00:00-71,71,469,79,2023-05-24 15:00:00
12390,12390,2023-02-24T20:00:00-71,71,469,89,2023-02-24 20:00:00
12393,12393,2023-07-28T17:00:00-71,71,469,2,2023-07-28 17:00:00
12397,12397,2023-03-21T05:00:00-61,61,313,30,2023-03-21 05:00:00
12399,12399,2023-08-19T14:00:00-61,61,313,65,2023-08-19 14:00:00
12400,12400,2023-09-06T12:00:00-51,51,83,24,2023-09-06 12:00:00
12414,12414,2023-05-05T15:00:00-71,71,469,51,2023-05-05 15:00:00
12420,12420,2023-04-14T22:00:00-71,71,469,0,2023-04-14 22:00:00
12425,12425,2023-05-09T08:00:00-71,71,469,342,2023-05-09 08:00:00
12426,12426,2023-09-01T04:00:00-51,51,83,1,2023-09-01 04:00:00
12429,12429,2023-06-10T15:00:00-71,71,469,11,2023-06-10 15:00:00
12432,12432,2023-05-22T13:00:00-51,51,87,74,2023-05-22 13:00:00
12443,12443,2023-04-25T09:00:00-51,51,87,82,2023-04-25 09:00:00
12445,12445,2023-03-09T05:00:00-51,51,87,3,2023-03-09 05:00:00
12451,12451,2023-09-22T22:00:00-51,51,83,0,2023-09-22 22:00:00
12454,12454,2023-04-30T04:00:00-71,71,469,16,2023-04-30 04:00:00
12462,12462,2023-09-20T21:00:00-71,71,469,9,2023-09-20 21:00:00
12463,12463,2023-08-04T01:00:00-61,61,313,14,2023-08-04 01:00:00
12464,12464,2023-10-05T23:00:00-61,61,313,8,2023-10-05 23:00:00
12474,12474,2023-05-09T15:00:00-71,71,469,97,2023-05-09 15:00:00
12481,12481,2023-04-06T11:00:00-51,51,87,70,2023-04-06 11:00:00
12486,12486,2023-02-08T10:00:00-71,71,408,203,2023-02-08 10:00:00
12492,12492,2023-05-22T23:00:00-61,61,313,9,2023-05-22 23:00:00
12497,12497,2023-10-04T06:00:00-71,71,469,245,2023-10-04 06:00:00
12499,12499,2023-06-17T08:00:00-61,61,313,32,2023-06-17 08:00:00
12500,12500,2023-09-26T06:00:00-71,71,469,239,2023-09-26 06:00:00
12505,12505,2023-06-29T21:00:00-61,61,313,10,2023-06-29 21:00:00
12511,12511,2023-04-27T01:00:00-61,61,313,0,2023-04-27 01:00:00
12515,12515,2023-02-06T02:00:00-71,71,408,80,2023-02-06 02:00:00
12516,12516,2023-07-01T07:00:00-71,71,469,38,2023-07-01 07:00:00
12530,12530,2023-07-02T02:00:00-61,61,313,2,2023-07-02 02:00:00
12543,12543,2023-05-14T05:00:00-61,61,313,0,2023-05-14 05:00:00
12548,12548,2023-09-23T09:00:00-71,71,469,209,2023-09-23 09:00:00
12550,12550,2023-07-24T18:00:00-51,51,83,0,2023-07-24 18:00:00
12552,12552,2023-06-04T07:00:00-71,71,469,97,2023-06-04 07:00:00
12553,12553,2023-03-10T18:00:00-71,71,469,24,2023-03-10 18:00:00
12555,12555,2023-04-11T22:00:00-61,61,313,3,2023-04-11 22:00:00
12561,12561,2023-02-09T09:00:00-51,51,87,68,2023-02-09 09:00:00
12563,12563,2023-03-05T01:00:00-61,61,313,12,2023-03-05 01:00:00
12568,12568,2023-04-08T08:00:00-71,71,469,7,2023-04-08 08:00:00
12571,12571,2023-07-31T15:00:00-51,51,83,0,2023-07-31 15:00:00
12576,12576,2023-08-25T10:00:00-51,51,83,30,2023-08-25 10:00:00
12588,12588,2023-03-18T15:00:00-71,71,469,47,2023-03-18 15:00:00
12595,12595,2023-04-29T02:00:00-61,61,313,0,2023-04-29 02:00:00
12605,12605,2023-07-11T14:00:00-51,51,83,9,2023-07-11 14:00:00
12606,12606,2023-07-03T20:00:00-71,71,469,19,2023-07-03 20:00:00
12607,12607,2023-09-12T04:00:00-71,71,469,20,2023-09-12 04:00:00
12616,12616,2023-06-21T11:00:00-51,51,83,62,2023-06-21 11:00:00
12617,12617,2023-09-30T06:00:00-61,61,313,6,2023-09-30 06:00:00
12619,12619,2023-04-06T06:00:00-71,71,469,107,2023-04-06 06:00:00
12629,12629,2023-08-03T00:00:00-61,61,313,17,2023-08-03 00:00:00
12637,12637,2023-05-17T06:00:00-61,61,313,63,2023-05-17 06:00:00
12642,12642,2023-08-06T06:00:00-51,51,83,2,2023-08-06 06:00:00
12643,12643,2023-03-08T21:00:00-61,61,313,15,2023-03-08 21:00:00
12644,12644,2023-04-07T08:00:00-61,61,313,0,2023-04-07 08:00:00
12646,12646,2023-04-07T17:00:00-51,51,87,1,2023-04-07 17:00:00
12649,12649,2023-08-15T05:00:00-51,51,83,0,2023-08-15 05:00:00
12650,12650,2023-06-03T22:00:00-71,71,469,95,2023-06-03 22:00:00
12655,12655,2023-02-02T04:00:00-61,61,313,30,2023-02-02 04:00:00
12657,12657,2023-08-29T13:00:00-71,71,469,118,2023-08-29 13:00:00
12670,12670,2023-05-23T14:00:00-71,71,469,184,2023-05-23 14:00:00
12679,12679,2023-03-07T02:00:00-71,71,469,0,2023-03-07 02:00:00
12681,12681,2023-07-14T19:00:00-71,71,469,28,2023-07-14 19:00:00
12682,12682,2023-09-22T02:00:00-61,61,313,0,2023-09-22 02:00:00
12683,12683,2023-09-14T18:00:00-51,51,83,4,2023-09-14 18:00:00
12688,12688,2023-02-28T02:00:00-61,61,313,17,2023-02-28 02:00:00
12695,12695,2023-04-07T23:00:00-71,71,469,2,2023-04-07 23:00:00
12700,12700,2023-07-04T02:00:00-51,51,83,0,2023-07-04 02:00:00
12707,12707,2023-10-11T07:00:00-71,71,469,461,2023-10-11 07:00:00
12709,12709,2023-07-11T10:00:00-71,71,469,360,2023-07-11 10:00:00
12711,12711,2023-05-19T04:00:00-71,71,469,12,2023-05-19 04:00:00
12730,12730,2023-06-30T20:00:00-61,61,313,0,2023-06-30 20:00:00
12736,12736,2023-05-18T17:00:00-51,51,87,2,2023-05-18 17:00:00
12739,12739,2023-07-16T14:00:00-71,71,469,14,2023-07-16 14:00:00
12740,12740,2023-03-17T08:00:00-71,71,469,224,2023-03-17 08:00:00
12756,12756,2023-04-29T10:00:00-51,51,87,36,2023-04-29 10:00:00
12763,12763,2023-07-10T04:00:00-71,71,469,21,2023-07-10 04:00:00
12765,12765,2023-08-07T17:00:00-61,61,313,21,2023-08-07 17:00:00
12769,12769,2023-08-11T05:00:00-51,51,83,1,2023-08-11 05:00:00
12771,12771,2023-10-06T11:00:00-71,71,469,190,2023-10-06 11:00:00
12774,12774,2023-09-19T00:00:00-71,71,469,6,2023-09-19 00:00:00
12776,12776,2023-05-30T04:00:00-51,51,87,0,2023-05-30 04:00:00
12778,12778,2023-05-29T12:00:00-61,61,313,12,2023-05-29 12:00:00
12790,12790,2023-08-25T19:00:00-61,61,313,15,2023-08-25 19:00:00
12794,12794,2023-04-10T16:00:00-61,61,313,7,2023-04-10 16:00:00
12795,12795,2023-05-08T21:00:00-51,51,87,4,2023-05-08 21:00:00
12801,12801,2023-08-15T22:00:00-51,51,83,0,2023-08-15 22:00:00
12808,12808,2023-05-03T11:00:00-71,71,469,270,2023-05-03 11:00:00
12810,12810,2023-09-21T14:00:00-71,71,469,117,2023-09-21 14:00:00
12813,12813,2023-07-28T11:00:00-61,61,313,49,2023-07-28 11:00:00
12819,12819,2023-07-17T02:00:00-71,71,469,10,2023-07-17 02:00:00
12825,12825,2023-03-21T14:00:00-61,61,313,141,2023-03-21 14:00:00
12834,12834,2023-05-17T10:00:00-51,51,87,66,2023-05-17 10:00:00
12835,12835,2023-09-17T06:00:00-61,61,313,9,2023-09-17 06:00:00
12842,12842,2023-09-09T20:00:00-51,51,83,8,2023-09-09 20:00:00
12843,12843,2023-07-15T13:00:00-71,71,469,96,2023-07-15 13:00:00
12850,12850,2023-09-01T20:00:00-61,61,313,12,2023-09-01 20:00:00
12853,12853,2023-10-03T22:00:00-61,61,313,2,2023-10-03 22:00:00
12861,12861,2023-09-11T17:00:00-71,71,469,33,2023-09-11 17:00:00
12871,12871,2023-09-27T23:00:00-61,61,313,13,2023-09-27 23:00:00
12872,12872,2023-09-16T06:00:00-61,61,313,19,2023-09-16 06:00:00
12877,12877,2023-03-10T14:00:00-71,71,469,86,2023-03-10 14:00:00
12880,12880,2023-03-04T01:00:00-61,61,313,15,2023-03-04 01:00:00
12892,12892,2023-05-06T06:00:00-71,71,469,55,2023-05-06 06:00:00
12897,12897,2023-04-20T23:00:00-61,61,313,14,2023-04-20 23:00:00
12901,12901,2023-08-06T07:00:00-61,61,313,6,2023-08-06 07:00:00
12905,12905,2023-02-03T21:00:00-61,61,313,17,2023-02-03 21:00:00
12912,12912,2023-05-05T11:00:00-61,61,313,127,2023-05-05 11:00:00
12918,12918,2023-07-17T09:00:00-71,71,469,218,2023-07-17 09:00:00
12920,12920,2023-09-29T10:00:00-51,51,83,65,2023-09-29 10:00:00
12922,12922,2023-05-01T06:00:00-61,61,313,2,2023-05-01 06:00:00
12924,12924,2023-02-12T10:00:00-71,71,408,0,2023-02-12 10:00:00
12930,12930,2023-08-26T17:00:00-51,51,83,9,2023-08-26 17:00:00
12935,12935,2023-10-10T04:00:00-71,71,469,23,2023-10-10 04:00:00
12937,12937,2023-06-07T23:00:00-71,71,469,4,2023-06-07 23:00:00
12943,12943,2023-07-02T08:00:00-51,51,83,0,2023-07-02 08:00:00
12946,12946,2023-09-09T05:00:00-71,71,469,12,2023-09-09 05:00:00
12955,12955,2023-07-16T02:00:00-61,61,313,16,2023-07-16 02:00:00
12959,12959,2023-05-04T15:00:00-51,51,87,33,2023-05-04 15:00:00
